가맹점코드,가맹점명,사업자등록번호,지류취급여부,전자취급여부,모바일취급여부,한도금액
2071200001,아는언니 화장대,3440301370,Y,Y,Y,3100000
46311700012,JM플라워,1299177846,Y,N,N,3100000
31210500079,장수추어탕,8880501781,Y,N,N,3100000
44010200169,늘푸른축산,1519800931,Y,N,N,3100000
63110200192,화성식품,6081711594,Y,Y,Y,3100000
15010100060,미도제분,1123821204,Y,Y,Y,3100000
70110300007,지산식당,5020649817,Y,N,N,3100000
71110200046,수선식당,4923700597,Y,N,Y,8000000
15611300023,민속떡집,1080881773,Y,Y,Y,3100000
79110300034,매산옷집,5060789142,Y,N,N,8000000
13810400140,세일축산,2309007847,Y,Y,Y,3100000
31210600039,푸른생약,3050549015,Y,Y,N,3100000
17025200006,비덕션(VIDUCTION),1771701200,Y,N,N,3100000
13710300159,마이(MAI),2110634418,Y,Y,Y,3100000
22510100055,용신상회,2240568275,Y,Y,Y,3100000
38011000038,백산청과,3039092701,Y,N,Y,3100000
61410900371,신명식품,6469101365,Y,N,N,10000000
56010900053,케이와이씨커피,1444900269,Y,N,N,3100000
50210300398,날으는가스,4101940900,Y,Y,N,3100000
74210800063,영신꽃집,8869200296,Y,Y,Y,3100000
40310911384,동그라니,4882900180,Y,Y,N,10000000
60110100456,ADGOLF,6052314370,Y,Y,N,3100000
61311000105,룡이만두왕호떡,8790900864,Y,Y,N,3100000
44510300114,속옷나라,1430172579,Y,Y,N,3100000
11011500181,신화사,2084160639,Y,N,N,3100000
64110700073,삼보어패류,6089937547,Y,N,N,5000000
60110300732,라라스카프,3183600894,Y,N,N,3100000
13710300231,가비(Gabi),4850700821,Y,Y,Y,3100000
70212600018,미래중고주방,6940200599,Y,Y,Y,10000000
12110200116,남도건어물,1749201149,Y,Y,Y,3100000
63112100020,아씨방가구,2221060719,Y,N,N,3100000
42210200031,산야초효소원,1304497358,Y,Y,Y,3100000
70212000170,(주)성우시스템,5048172534,Y,Y,Y,3100000
3050200006,"울릉분식,세정홍삼",2351101896,Y,Y,Y,3100000
30010100073,두부명가,3059245547,Y,Y,Y,3100000
76010300408,밀레니엄안동찜닭/안동대가찜닭,4070962267,Y,Y,Y,3100000
5063200053,쇼룸,2633001140,Y,Y,Y,3100000
70012000443,반월당신세계약국,6633301206,Y,Y,Y,3100000
56010400473,수영이네,8304300029,Y,Y,Y,3100000
31410100265,안심축산공주,3079067709,Y,N,N,3100000
70110300052,어소반생선구이,6670500389,Y,N,N,3100000
20010500014,일단지정육점,2219017360,Y,Y,Y,3100000
13410800107,미양식품,3491200311,Y,Y,Y,3100000
13210200053,에녹농수산물,2179120373,Y,Y,Y,3100000
10010100017,우리들안경,4682201060,Y,N,N,8000000
55011600241,서부슈퍼,4171555954,Y,Y,Y,3100000
43510300588,과일나라,1230486110,Y,N,N,3100000
68110600010,태화식당,6100284271,Y,Y,Y,3100000
69710100122,소영이네식당,6193601122,Y,Y,N,3100000
45010200003,경인정육점,1259023263,Y,Y,Y,3100000
79111900066,본손구이김,7074400482,Y,N,N,3100000
22011100122,이삭토스트중앙점,2240947337,Y,Y,Y,3100000
70210500055,미도상회,5042290326,Y,Y,Y,3100000
16094200001,신명품과일,2229323473,Y,N,N,3100000
21710200259,영덕상회,8240101907,Y,Y,Y,20000000
47710400033,춘천이용원,1321848403,Y,N,N,3100000
44510200158,코스모스화장품,1243807132,Y,Y,Y,3100000
14310400163,서울마님죽,2080817246,Y,N,N,3100000
60010900751,재미완구,6071937294,Y,Y,Y,3100000
70212900042,(주)달구벌종합유통대,3668601072,Y,Y,N,50000000
75510200086,숙이네화장품.여성복,8780400890,Y,Y,N,3100000
78010300366,유성식당,5372100962,Y,N,N,3100000
43010300288,대창정육점,1239116967,Y,Y,Y,3100000
47110100337,미나네2호점,3279601455,Y,N,Y,10000000
12111900007,보물찾기,1101645270,Y,Y,Y,3100000
70510700090,알곡농산,2769800128,Y,Y,Y,3100000
60210400002,서대과일,6039159064,Y,N,N,3100000
47610300004,양수리해장국,1320534739,Y,Y,Y,3100000
40410513534,협진축산,6029077403,Y,Y,Y,10000000
10010100911,윤,1040668643,Y,Y,N,3100000
12020200003,길몽,2584101052,Y,Y,N,3100000
70611500016,드림,4451400457,Y,N,N,3100000
70510300098,영명지업사,5140722220,Y,Y,Y,5000000
70410500229,발이야기,2080568026,Y,N,N,3100000
70010900746,유성사,5041813716,Y,Y,N,3100000
41310200061,신선상회,1060583906,Y,Y,Y,3100000
13310500384,다복축산,8219200533,Y,Y,Y,3100000
38010600058,고려철물,3032461111,Y,Y,N,3100000
24010100162,삼삼떡집,4683500533,Y,Y,Y,3100000
13310600095,사보르김밥용답점,2063205808,Y,N,N,3100000
70212600075,영진냉동사,5041733582,Y,Y,N,3100000
12061200006,바다양푼이 동태탕,3122019109,Y,Y,N,3100000
99001200248,제인(JANE),5131634555,Y,N,N,3100000
68210200143,바로e마트,4683100554,Y,Y,Y,3100000
66010100066,라인,6130230982,Y,N,N,3100000
14010200123,용문건어물,3129711337,Y,Y,Y,15000000
48010200238,수정이불,6973000174,Y,Y,Y,3100000
13311100018,하이크라스,2060159483,Y,Y,Y,3100000
13310500506,금옥축산,2069205888,Y,N,N,3100000
1457200033,성보약국,1120925200,Y,Y,Y,3100000
50210200303,통나무집태양상집,4100817233,Y,Y,Y,3100000
40210514178,아침바다수산,8919501323,Y,N,N,10000000
56010900075,태영약국,4023057012,Y,Y,Y,3100000
74510500073,새재상회,5110813622,Y,N,N,3100000
52510100068,자명농원,4839601319,Y,Y,Y,3100000
10010202013,묵호순대,4330902254,Y,Y,Y,3100000
53010300194,경아야,4612500208,Y,N,N,3100000
1085200007,초이굽당,1990302667,Y,Y,Y,3100000
68011000081,분꽃네일,8462001136,Y,N,N,3100000
50110100041,진광정보통신,4080775325,Y,Y,Y,3100000
39010300162,진땡이기름집,3041036845,Y,N,N,3100000
13110100646,아지트,3071047074,Y,Y,Y,3100000
3102200005,고맙소,1590902303,Y,Y,Y,3100000
70010600587,오크,2771300027,Y,Y,Y,3100000
1130200006,샬롬헤어샵,1435000108,Y,Y,Y,3100000
73010900024,로얄볼링장,5141070644,Y,Y,Y,3100000
64110800468,더팬지,2640901339,Y,N,N,3100000
13011800016,천상상회,2049299153,Y,N,Y,3100000
36110800033,풍년떡집,3150255129,Y,Y,Y,3100000
42310100379,광명청과,8389301745,Y,Y,Y,3100000
68910700044,시장상회,6101785027,Y,Y,Y,3100000
31410100480,행복한보물뱅크,4215100422,Y,N,N,3100000
38010500028,호만두집,5905800106,Y,N,N,3100000
7011200004,남목 식자재 할인마트,3832001727,Y,Y,Y,3100000
70012800027,도가수제비,4745000341,Y,N,N,3100000
40610214274,골목순대국밥집,1960501339,Y,Y,N,3100000
68210600019,경주참기름,6201827924,Y,Y,Y,3100000
76010200264,마수리떡,5080855927,Y,Y,Y,3100000
13410200156,두부본가,3939101350,Y,Y,Y,3100000
15010300169,글로벌유통,2829700219,Y,N,N,35000000
44910400026,내셔널지오그래픽(죽전점),4623400260,Y,N,N,3100000
9046200001,낙원정육점,1309909801,Y,N,N,3100000
11011900019,하나방,2010433892,Y,N,N,3100000
38010700315,숭인도매마트,3031036954,Y,Y,N,3100000
63110900207,십일남매떡볶이,3374200182,Y,N,N,3100000
15010300175,전라상회,1079027029,Y,N,N,3100000
66011500189,함양상회,6139071980,Y,Y,Y,10000000
30011100093,선물의집,3051576258,Y,Y,Y,3100000
45610300040,천보상회,7872401403,Y,Y,Y,3100000
74010100148,시장파전,5100653781,Y,Y,Y,3100000
15310100042,광명축산,5399501726,Y,Y,Y,3100000
41710311679,비취양품,1210836835,Y,Y,Y,3100000
10011600263,365마켓,2030341580,Y,N,N,3100000
10010100456,대성물산,1040562467,Y,Y,N,3100000
13072200045,송학쌀상회,2429101654,Y,Y,Y,3100000
42910100023,경기닭집,1339003287,Y,Y,Y,3100000
30110100368,떡이야,1093521570,Y,Y,Y,3100000
26910300059,한강양행,1270107251,Y,N,N,3100000
70212902030,강남당약국,5042819631,Y,Y,Y,3100000
1452200029,두리호프,3013386103,Y,N,N,3100000
50110200215,송가네,4080727783,Y,Y,Y,3100000
31410200093,막스까르띠지오,3070133578,Y,Y,Y,3100000
60911000059,깜돌이스넥,6212263196,Y,Y,N,3100000
68111000128,외동상회,1629301236,Y,N,N,15000000
10010500480,부광사,2010180491,Y,Y,Y,3100000
76610200222,영해수산센타,5079032703,Y,Y,Y,3100000
35010600196,그리고레스토랑,5520500883,Y,Y,Y,3100000
57910100020,황제식품,4040531729,Y,Y,Y,5000000
13110600025,예쁜집,2040483862,Y,Y,Y,3100000
50310200200,고향의 맛집,4084108704,Y,Y,Y,3100000
68010200724,바우국밥,4391800426,Y,Y,Y,3100000
41310600036,낙원떡복방앗간,1410550922,Y,Y,Y,3100000
61610200039,두꺼비신발,6060375881,Y,Y,Y,3100000
44511300022,광천젓갈,1249292121,Y,Y,Y,3100000
69010400022,샘이식당,6160787780,Y,Y,Y,3100000
42010500141,믿음야채,2099175315,Y,Y,Y,3100000
2130200001,조아수산,4299901451,Y,Y,Y,3100000
43010400214,동우상회,1239188762,Y,N,N,3100000
76710400092,부산상회,5070542317,Y,Y,N,3100000
68112100046,펫샵강아지와산책,6590701362,Y,Y,Y,3100000
46710600019,붐디야다,1263043496,Y,Y,Y,3100000
23210200075,봉평농특산물,6055400297,Y,Y,Y,3100000
61411300430,1번민물건강원,6052647528,Y,N,N,5000000
78010400042,영천제유,3132200489,Y,Y,N,3100000
60410500077,다파라(신평점),1041753447,Y,Y,Y,3100000
12210200030,영복상회,1115213051,Y,Y,Y,10000000
60410700035,핑크(핑크&블루),6051910891,Y,Y,Y,3100000
45610200161,금광상회,2280570166,Y,Y,Y,3100000
5020200002,건강식품,2399701325,Y,Y,Y,3100000
69710200002,우정상회,6161180028,Y,Y,Y,5000000
61710200350,깨비게임,4982400353,Y,N,N,3100000
44710100370,오색시장거의끝집,2240432765,Y,Y,Y,3100000
10010200310,꼬르띠레,1040606007,Y,N,N,8000000
70011100075,동아오디오,5041540492,Y,Y,Y,3100000
66410200090,구암수산,1909201312,Y,Y,Y,3100000
61410700615,금단추,8374700426,Y,N,N,10000000
45010100796,자매바지락칼국수,5610701672,Y,N,N,3100000
79110200473,세화상사(주),5068188731,Y,N,N,45000000
12010200064,우리문방구,1100128466,Y,N,N,3100000
44210100012,함양철물,1366900247,Y,Y,N,3100000
13510400127,맥샐러드키친,6420402095,Y,N,N,3100000
55010700072,가람주방생활용품,4170175201,Y,Y,Y,3100000
68011100024,베스트PC,6102412518,Y,Y,N,3100000
36010200069,아로마인테리어(청원점),7114000519,Y,Y,Y,3100000
60110100205,경북상회,6043325780,Y,N,N,3100000
46710100157,봉구스 밥버거,4086200013,Y,Y,Y,3100000
16156200022,호야수산,2269101235,Y,Y,Y,3100000
1229200037,네네루,4050852524,Y,Y,Y,3100000
1248200016,하나,2011172097,Y,N,N,3100000
36010500307,육거리축산,2119042732,Y,Y,Y,10000000
60010900598,예인,6020373746,Y,Y,Y,3100000
46710800160,거산갤러리,4912301242,Y,Y,Y,3100000
42210400139,용해수산,1309287394,Y,Y,Y,3100000
71610100013,도원어물,1259202938,Y,N,Y,3100000
65010200189,오팔수산,6129857259,Y,N,N,3100000
55010300092,명성맛집,5520300841,Y,Y,Y,3100000
40310410358,남원상공예,1302934971,Y,Y,Y,3100000
78010101606,중앙수산물,3179600309,Y,Y,Y,3100000
76011600015,수우미양가,5747900152,Y,Y,Y,3100000
22011100150,어바니썸중앙점,8082001395,Y,Y,Y,3100000
13210100111,삼원농수산물,2109214896,Y,Y,Y,5000000
16102200015,바다가좋아,6583101063,Y,Y,Y,3100000
33010200050,유명전자,3120230357,Y,Y,Y,3100000
30110800061,돈우마당축산물백화점,1351494612,Y,Y,Y,10000000
46110400006,에스디유통,1748800600,Y,Y,Y,40000000
13012400080,홍어나라,2049682946,Y,Y,N,5000000
64112000082,봉곡생선,5509100444,Y,Y,Y,3100000
70210100296,영천상회,5049032854,Y,N,N,50000000
23510700090,신전떡복이,7732000450,Y,N,N,3100000
61710200618,자미와상회,6051614498,Y,Y,Y,3100000
56610300112,매일옷집,7371601140,Y,Y,Y,3100000
78011600026,떡돌밥생선집,1219977606,Y,N,N,3100000
40610114167,옥련상회,6092951006,Y,Y,Y,3100000
60610100162,경주상회,6020827456,Y,N,N,5000000
9085200001,수원씰리,6133861223,Y,Y,Y,3100000
13010400731,성보상회,5099100806,Y,Y,Y,3100000
21710300057,르꼬끄스포르티브,2270592740,Y,Y,Y,3100000
43010300165,성경집,1230446914,Y,Y,Y,3100000
43010100170,이천방앗간,4212200679,Y,Y,Y,3100000
37610100017,칠성식품,3020259551,Y,Y,Y,3100000
15810700013,충청상회,1179159466,Y,Y,N,3100000
58010300022,중앙기름집,4040511252,Y,N,N,3100000
14013200025,나현김밥,1016300443,Y,N,N,3100000
68110700347,레이디,1585000018,Y,Y,N,3100000
67010100167,아림식품,6110134855,Y,N,Y,3100000
42210900024,원미봉투백화점,3141253748,Y,Y,Y,3100000
68112400001,이현남성컷트전문점,6200681037,Y,Y,N,3100000
35610200073,폰살뀨기념품살뀨,2032216495,Y,N,Y,3100000
50010300006,제일식육점,1910901972,Y,Y,N,3100000
50010300008,밀알농장식품,4090669381,Y,Y,Y,10000000
15710400065,낙원떡집,1090834647,Y,Y,Y,3100000
69011000147,먼싱웨어제주점,6160182274,Y,Y,Y,3100000
42010200027,상동세일마트,1303781222,Y,Y,Y,10000000
30210200266,한밭축산,3148143038,Y,N,Y,8000000
44010500132,(주)자이언트시스템에,5228101925,Y,Y,N,3100000
70411900019,삼정과일,6469401406,Y,N,N,8000000
70411100205,부미식당,6222200326,Y,Y,N,3100000
55011900080,행복상회,2119982718,Y,N,N,20000000
56510200069,시장통할멈국수,1822200323,Y,Y,N,3100000
12111500024,드림디포(마포용강점),1051869430,Y,Y,Y,3100000
64110800575,가비,3303900371,Y,Y,Y,3100000
60011300002,연수패션,6020724831,Y,N,N,3100000
10010500473,덕영상회,2035561983,Y,Y,Y,3100000
26910300015,김화제분소,1272018287,Y,N,N,3100000
13310500085,미성숯불갈비,2161001016,Y,Y,Y,3100000
61710300151,서울떡집,7091400991,Y,Y,Y,3100000
40110212378,중앙방앗간,7614600495,Y,Y,Y,3100000
41710110966,원규상회,1549600426,Y,Y,Y,3100000
57311300110,명성수산,4349100424,Y,Y,Y,3100000
70212900006,르까프신암점,5040741458,Y,N,N,3100000
70310600015,은지네과일,2719501382,Y,N,N,8000000
70010400004,고전주단,5041713285,Y,Y,Y,3100000
30210300149,영광떡집,2371001560,Y,Y,Y,3100000
66410100173,초전상회제158호,6659701261,Y,Y,Y,3100000
44010300009,네이처컬렉션수원정자점(LG화장품),1351494290,Y,Y,Y,3100000
16112200004,동해바다,2959901391,Y,Y,Y,3100000
14010500055,미스오리진,1060788472,Y,Y,Y,3100000
70212300152,청정에너지솔루션,6835000659,Y,N,N,3100000
15112100092,원당프라자약국,5714200972,Y,Y,Y,3100000
61410700345,스카이,6130782369,Y,Y,Y,3100000
74210900068,정텔레콤,5110881004,Y,N,Y,3100000
13010400692,경주인삼,2041186251,Y,Y,Y,3100000
63810100028,황용상회,6122327102,Y,Y,Y,3100000
60010100035,자갈치유통,6020789455,Y,Y,N,3100000
1193200002,고기요,4519501595,Y,Y,Y,3100000
61410100033,충무횟집,6051881370,Y,Y,Y,3100000
75011600019,부부인삼,5120426175,Y,Y,Y,3100000
15012700007,나르샤,1072023715,Y,Y,Y,3100000
46110100134,중앙식품,2246500420,Y,Y,Y,3100000
11010100874,열린약국,1260723959,Y,Y,Y,10000000
63011300357,행텐마산대현점,6082440326,Y,N,Y,3100000
77010100532,만물수산,3869300740,Y,Y,Y,3100000
13110100028,충남식품,2169019084,Y,Y,Y,3100000
36010800062,마이샵(My Shop),7086100600,Y,N,N,3100000
13810300021,호박떡집,2152335866,Y,Y,Y,3100000
13210200093,에스마트,6456800180,Y,Y,Y,3100000
79110200798,대일상회,5069130204,Y,Y,Y,3100000
50111200006,볼사리노,3200800477,Y,Y,Y,3100000
64110800313,카페안,2050665783,Y,N,N,3100000
13310600062,용답신발,2181465969,Y,Y,Y,3100000
12003200021,휴식꿀밤닭강정,8591501031,Y,Y,Y,3100000
60210500010,코리아안경,6020185097,Y,Y,Y,3100000
16156200011,종도건어물,7479401316,Y,Y,Y,3100000
70310100106,나무야,5042833443,Y,Y,N,3100000
13110300008,바다수산,2049318405,Y,Y,Y,3100000
13810900041,(주)팜앤포톡,1388185962,Y,Y,Y,3100000
50210300737,흥신상회,4109201759,Y,N,N,10000000
50610200008,무안수산,4109136848,Y,Y,Y,3100000
13710600099,다연,8440901019,Y,N,Y,8000000
70510700066,하나치킨,5142651385,Y,N,Y,8000000
43010200123,소망상회,1239976845,Y,Y,Y,50000000
58510100063,고창산자,2872100179,Y,N,Y,3100000
68910100054,시대커텐,6202200223,Y,Y,Y,3100000
14310100176,주영푸드(하림),2069288313,Y,Y,Y,3100000
60110100713,우바시,2074900084,Y,Y,N,3100000
52910200008,유리수산,7849701029,Y,Y,N,3100000
23310100002,사계절,2250389925,Y,Y,Y,3100000
61711400011,삭개오,6063844702,Y,Y,N,3100000
47110100366,조은축산,8819901192,Y,Y,Y,3100000
44310100125,대명축산,4471601081,Y,N,N,3100000
9019200013,싸고조은집(이승호),7879601531,Y,N,N,3100000
70310100892,고도우하이패션,5041820070,Y,N,Y,8000000
44010200188,베추양무우군,2229603425,Y,Y,N,3100000
44211400010,BYC총판,1242264199,Y,Y,Y,3100000
9141200009,오래,7932101824,Y,N,N,3100000
10011400031,까치에폭,1040428894,Y,Y,Y,3100000
63011300097,도로시,2992000802,Y,N,N,3100000
50610400059,오복떡집,4101528136,Y,Y,Y,3100000
61310800008,민락세일마트,6173199023,Y,Y,Y,3100000
74210300004,신생당약방,5110502560,Y,N,N,3100000
7030200011,장충왕족발,6200613179,Y,Y,Y,3100000
76710700019,천일건재,5070337300,Y,Y,N,3100000
61410700015,진주상회,6042814810,Y,Y,N,3100000
50110100022,한솔CCTV통신,4083981361,Y,Y,Y,3100000
14023200001,지웅상회,4120479445,Y,Y,Y,3100000
46210100013,신데렐라,5340400613,Y,Y,Y,3100000
70010800660,훈텍스,5011525852,Y,Y,Y,10000000
57011300023,낙원식품,4109132575,Y,Y,Y,3100000
50010200474,말바우이불,4091144711,Y,Y,Y,3100000
70310101013,정아여성의류,6466700401,Y,Y,Y,3100000
13410800262,명성깔끄미순대국,2252200241,Y,Y,Y,5000000
68111000006,경북깐마늘,1959500546,Y,N,Y,8000000
44510600191,BYC병점,2894500036,Y,Y,N,3100000
69011200050,수미방,6161052618,Y,Y,N,3100000
42110600024,제일수산,1309981079,Y,Y,Y,3100000
9182200002,판다백화점,8923500890,Y,Y,Y,3100000
4048200015,고쉐프,5722101192,Y,Y,Y,3100000
79110201531,엽이네활어,5069117292,Y,Y,Y,3100000
20010300093,정근닭집,2219869340,Y,N,N,3100000
40410714095,베스킨라빈스가정점,1890101764,Y,Y,Y,3100000
76710400049,청하반점,5070533332,Y,Y,N,3100000
13012100042,정일상회,2049080908,Y,N,N,3100000
10012300003,101커피컨테이너 시청역점,4230200963,Y,Y,Y,3100000
70310600038,마루축산,1859100575,Y,Y,Y,10000000
64110800084,심스수족관,6091245826,Y,Y,Y,3100000
43111400021,라자가구,6570300656,Y,N,N,3100000
13012400031,신안수산,2049121513,Y,Y,Y,3100000
44210600132,영희네집,4810701094,Y,Y,N,3100000
33010300200,임경숙의야채가게,7029200950,Y,Y,Y,3100000
50310200022,달성방앗간,4411101531,Y,N,N,8000000
69011200140,럭키분식,6162936599,Y,Y,Y,3100000
3135200006,몬스터커피,5403301242,Y,Y,Y,3100000
48310100071,광주상회,1279187033,Y,Y,Y,3100000
70310100909,삼성택스,5036360953,Y,Y,Y,3100000
32010100066,돈사랑,1012394436,Y,Y,Y,3100000
46410100184,이모네집,1580301537,Y,Y,Y,3100000
25010200062,성창상회,2230363195,Y,Y,Y,3100000
50310100006,광주청과,4089056878,Y,Y,Y,5000000
13110800073,만나빵집,2061248963,Y,Y,Y,3100000
78010400145,초원수산,4979400426,Y,Y,Y,3100000
22010200016,훼미리돈가스,2240854559,Y,Y,N,3100000
66010300251,동명인삼상회,6132282663,Y,Y,Y,3100000
10012800021,세계약국,8076200205,Y,Y,Y,3100000
43510200317,아리곳간,4465700501,Y,N,N,8000000
13310900095,본죽성수역점,1093681158,Y,N,Y,8000000
64110800304,아람드리,6090980196,Y,Y,Y,3100000
11005200007,예당식품,2381602171,Y,Y,Y,3100000
31210300264,금산수산센터75호,8269201653,Y,Y,Y,3100000
13710300152,메리제인,1140687399,Y,Y,Y,3100000
68112200047,제인,7362400099,Y,Y,Y,3100000
2061200007,제이루커,3680802399,Y,N,N,10000000
13010500009,다드림유통,2041697938,Y,Y,Y,3100000
1388200002,백남옥손만두,5675100413,Y,Y,Y,3100000
61410700253,아세아,6040244968,Y,Y,N,5000000
10010200374,곰돌이,1043412007,Y,Y,Y,3100000
50110300378,고기쟁이,3017800260,Y,N,N,3100000
70610300169,스타일손뜨개,5022659763,Y,Y,Y,3100000
15011900125,밀라노,6181939287,Y,Y,Y,3100000
42110400235,가나안야채,1309163003,Y,Y,Y,3100000
65010300167,꽃수레,6120716186,Y,Y,Y,3100000
30110100322,이설옥,4408701417,Y,Y,N,3100000
42510500114,삼부자돌판골,8644900271,Y,N,N,3100000
13010700009,따봉과일,2049264708,Y,Y,Y,3100000
70212700062,유노퍼니처,8871700822,Y,N,Y,8000000
13710300009,여왕모자,1141542939,Y,Y,Y,3100000
70310101859,호걸텍스,5010330541,Y,Y,N,3100000
78010400143,일진신발,5051529447,Y,Y,Y,3100000
64110800564,두두블럭,5376100390,Y,Y,Y,3100000
63810500060,밤내집,6460503211,Y,N,Y,3100000
68011400006,싱싱수산2,2886000453,Y,Y,Y,3100000
3080200008,아침시스템공조,4011624924,Y,Y,Y,3100000
46110100261,일번지분식,5203700946,Y,Y,Y,3100000
42010200229,제일부자수산,2809401206,Y,Y,Y,3100000
73010500259,참사랑반찬,6925100548,Y,Y,Y,3100000
79110400521,칼라,5061681690,Y,N,N,3100000
66010300338,동원상회,6130676972,Y,Y,Y,3100000
30110400006,양촌정육점,3059076672,Y,Y,N,3100000
44010400007,육장갈비,1244008871,Y,N,N,3100000
13110100050,우림마트,2042685668,Y,Y,Y,30000000
76910800008,정관장홍삼약령시점,8281301144,Y,Y,Y,3100000
39010200165,넝쿨미용실,3040141633,Y,Y,N,3100000
13710200002,명금사,1142285504,Y,Y,N,3100000
40410500008,가좌한우축산,1379006608,Y,Y,Y,3100000
13210200025,그랜드마트(창동점),2100575535,Y,Y,Y,5000000
66010300591,탤런트,6130744195,Y,Y,Y,3100000
53010300180,자유시장만두,4650501249,Y,N,N,3100000
56610300105,우리봄이네,4079044215,Y,Y,Y,3100000
71210100157,총무상회,5159058169,Y,Y,Y,3100000
75011600076,단산인삼사,5120556695,Y,Y,Y,3100000
42210600078,부천그릇,1300696584,Y,Y,Y,3100000
33910600122,대박왕족발,4523300626,Y,Y,Y,3100000
61610100065,창성식육점,6069131968,Y,N,Y,3100000
66010300793,태원통신,7104500113,Y,N,N,3100000
69010800157,꽃치다,7880901553,Y,N,N,3100000
41310300042,물망초수예점,1321199640,Y,Y,Y,3100000
13910300119,종로떡방,2170231575,Y,Y,Y,3100000
10014800016,천계닭한마리,2011369257,Y,Y,Y,3100000
16115200021,월슨988,6091898757,Y,Y,Y,3100000
48310300211,삼춘닭집,1279156694,Y,N,N,3100000
70210300087,이조상회,5049129190,Y,Y,Y,20000000
15112100062,정겨운축산,3343100722,Y,N,N,3100000
12068200003,시장마늘상회,3109061036,Y,Y,N,3100000
70111000088,동양커텐,5041857766,Y,Y,Y,3100000
30110700334,은지네수선,3053242100,Y,Y,Y,3100000
40610200008,송도종합축산,1319112360,Y,Y,N,3100000
15110400095,송엘림치킨,1192235784,Y,Y,Y,3100000
13710300147,메쉬,1140304418,Y,Y,N,3100000
40010812958,하나상회(선어도매110,2869200894,Y,N,N,3100000
75010200046,보성인삼사,5120697733,Y,Y,Y,3100000
50110300436,와유포토,4920501770,Y,N,N,3100000
13310500489,동원24호,2069214150,Y,Y,N,3100000
10010102718,코코,2246100437,Y,Y,N,3100000
64510300417,마레홈패션,6092433527,Y,Y,Y,3100000
15010100067,도깨비방아간,1082145403,Y,Y,Y,3100000
12010200079,이모네분식,1101132727,Y,Y,Y,3100000
74010100081,명월소머리국밥,5100248785,Y,Y,Y,3100000
10010500123,타올아이,2030165273,Y,Y,Y,3100000
11012200026,충남사,1010256946,Y,Y,N,3100000
13510200199,신정김밥,6313301010,Y,N,N,3100000
40410213270,게박사절임식품,2213493116,Y,Y,Y,3100000
60110300013,현대식품,6059054957,Y,Y,N,3100000
15110400125,호주네이쳐스,7495800538,Y,Y,Y,3100000
15610300118,청학동즉석두부,1089161221,Y,Y,Y,3100000
14210300166,대동인테리어,7947900080,Y,Y,Y,3100000
44510300066,조암사,1243000716,Y,N,N,3100000
68110500079,씨유울산젊음의거리점,6060230306,Y,Y,Y,3100000
4060200001,만원족발,8400500887,Y,Y,Y,3100000
70010600691,얀,5042454741,Y,Y,Y,3100000
13610300194,반찬백화점,4611601374,Y,N,N,10000000
50610200013,언니네반찬,2099614327,Y,Y,Y,3100000
14310400029,서울청과,2061387454,Y,N,N,3100000
62110700141,행복축산,6012519722,Y,Y,Y,3100000
50210200659,그리시아,7943500766,Y,Y,N,3100000
42210200048,미선상회,1300141497,Y,Y,Y,3100000
20010800056,닛시2,1270499219,Y,Y,Y,3100000
58010900064,샤트렌,4040475263,Y,Y,N,3100000
70212700019,세사리빙(산격점),5041075981,Y,Y,Y,3100000
70010700044,서문그릇,5041788559,Y,N,N,3100000
40110210341,맛나,1219057005,Y,N,N,3100000
12111700001,세연이네꽃방,1109032324,Y,Y,Y,3100000
70211700038,대건상회,5049122620,Y,N,N,40000000
1446200017,킹떡볶이,1171483795,Y,Y,Y,3100000
40210200085,토마토화장품,1211746204,Y,Y,Y,3100000
70011500022,태화식육점,5019018417,Y,Y,Y,10000000
40510311344,화승종합식품,7950500364,Y,Y,Y,10000000
41110200062,쌍방울일흥상회,1280584598,Y,Y,Y,3100000
16088200006,세라,6080112632,Y,Y,Y,3100000
56010500180,시민상회,4029038964,Y,Y,Y,10000000
6063200036,메이,3020367140,Y,Y,Y,3100000
14022200001,산수식당,2173400995,Y,Y,N,3100000
62710100026,밀양상회,6159160415,Y,Y,Y,3100000
42210600349,김포뜨개방,6670301797,Y,Y,Y,3100000
10011400033,다온베이킹샵,1040943570,Y,Y,Y,3100000
15110400122,진로할인마트,7360901663,Y,Y,Y,3100000
42310100274,뷰티마트,1130583748,Y,Y,Y,3100000
78011500266,하늘보석,1660801998,Y,Y,Y,5000000
60110100692,경화상회,6043194681,Y,Y,Y,3100000
56510100088,다미가,4022335475,Y,Y,Y,3100000
55011600205,인덕상회,3111166970,Y,Y,Y,3100000
14211300042,금보석,2102750588,Y,Y,Y,3100000
11044200001,라온뷰티리움,7044900528,Y,Y,Y,3100000
70010600754,예쁘지아,3285400366,Y,Y,Y,3100000
30110700398,빽다방대전중앙로지하,5354400140,Y,Y,Y,3100000
50610100057,득림축산,4109262585,Y,Y,Y,5000000
33911000016,한솔골,3071022786,Y,Y,N,3100000
54010200290,정인수산,2919200988,Y,Y,Y,3100000
38011100051,복서울식당,3030121027,Y,N,N,3100000
53410300061,몽탄손짜장,5303700512,Y,Y,Y,3100000
64110800449,시와팜,8802400611,Y,Y,Y,3100000
55011900033,성일상회,4179034918,Y,N,N,15000000
61710100348,밀양농산,8799701574,Y,N,N,5000000
